nombreh_id,p_comentario,p_fecha_comen,p_puntuacion,p_pais_de_origen
Sheraton Guayaquil,Exceptional,2022-11-01,5.0,Ecuador
Sheraton Guayaquil,Exceptional,2022-11-01,5.0,Ecuador
Sheraton Guayaquil,"It’s location because of the mall across the street. They have a great breakfast. They offer shuttle service from the airport.
Very Good
 We booked a room with 2 queen size beds and were extremely disappointed that they were double size beds. They claimed they were queen beds but not so! We had been traveling for 2 months and had just arrived from a 15 hour flight so we were exhausted and wanted a queen bed. They apologized but that was all. We were not happy and will never stay there again.",2022-11-01,4.0,United States of America
Sheraton Guayaquil,Wonderful,2022-11-01,4.5,Turkey
Sheraton Guayaquil,Wonderful,2022-11-01,4.5,Ecuador
Sheraton Guayaquil,La atención del personal,2022-11-01,5.0,Mexico
Sheraton Guayaquil,Exceptional,2022-10-01,5.0,Brazil
Sheraton Guayaquil,Pleasant,2022-11-01,3.0,Ecuador
Sheraton Guayaquil,las instalaciones la situación de inseguridad de la ciudad,2022-11-01,4.5,Ecuador
Sheraton Guayaquil,Exceptional,2022-11-01,5.0,Brazil
Unipark by Oro Verde Hotels,"location, breakfast
Pleasant
 there wasn’t hot water in the shower, the bed was too soft , not comfortable at all.",2022-12-01,3.0,Hungary
Unipark by Oro Verde Hotels,Wonderful,2022-12-01,4.5,Ecuador
Unipark by Oro Verde Hotels,Exceptional,2022-12-01,5.0,Ecuador
Unipark by Oro Verde Hotels,"the location and the staff were amazing
I stayed with my partner for one night. the breakfast was great!
 the building is a little old because it is downtown and the parking garage is not on site. the gym area could use a bit of maintenance and maybe some newer equipment",2022-12-01,4.5,Ecuador
Unipark by Oro Verde Hotels,"Quarto grande 
Localização central
Vista do quarto 
Café da manhã de boa qualidade 
Limpeza Não é culpa do hotel mas na entrada os táxis acabam atrapalhando a circulação.",2022-11-01,4.5,Brazil
Unipark by Oro Verde Hotels,Exceptional,2022-12-01,5.0,Ecuador
Unipark by Oro Verde Hotels,Exceptional,2022-11-01,5.0,Ecuador
Unipark by Oro Verde Hotels,El desayuno,2022-12-01,4.5,Ecuador
Unipark by Oro Verde Hotels,"ubicación Nada, todo bien",2022-09-01,4.0,Ecuador
Unipark by Oro Verde Hotels,"Las habitaciones súper cómodas, el personal muy amable y la ubicación era muy buena",2022-12-01,5.0,Ecuador
Unipark by Oro Verde Hotels,Exceptional,2022-12-01,5.0,Chile
Unipark by Oro Verde Hotels,"El personal, la ubicación, y el desayuno excepcional
 El sr.  Cesar nos hizo la estáncia más agradable con su dedicación y experiencia . El precio, un poco elevado. Y la cafetería con muchos olores en el salón",2022-12-01,5.0,Spain
Unipark by Oro Verde Hotels,Wonderful,2022-10-01,4.5,Colombia
Unipark by Oro Verde Hotels,La atención del personal es muy buena y son agradables,2022-12-01,5.0,Ecuador
Unipark by Oro Verde Hotels,Wonderful,2022-12-01,4.5,Ecuador
Unipark by Oro Verde Hotels,Very Good,2022-12-01,4.0,Ecuador
Unipark by Oro Verde Hotels,Todo,2022-12-01,5.0,Peru
Unipark by Oro Verde Hotels,Exceptional,2022-12-01,5.0,United States of America
Unipark by Oro Verde Hotels,Exceptional,2022-12-01,5.0,Ecuador
Unipark by Oro Verde Hotels,Nos hospedamos con mi madre y fue una excelente estancia en todo momento,2022-11-01,4.5,Spain
Airport Hotel,Fair,2022-12-01,2.5,United States of America
Airport Hotel,Exceptional,2022-11-01,5.0,Ecuador
Airport Hotel,Very Good,2022-12-01,4.0,Ecuador
Airport Hotel,Wonderful,2022-11-01,4.5,Ecuador
Airport Hotel,Good,2022-12-01,3.5,Ecuador
Airport Hotel,"La cercanía al aeropuerto No hubo agua de cortesía en la habitación, el taxi solicitado de madrugada nunca llegó, tuvimos que arriesgar a tomar uno de la calle para llegar a tiempo al aeropuerto.",2022-12-01,4.0,Ecuador
Airport Hotel,Exceptional,2022-11-01,5.0,Italy
Airport Hotel,Exceptional,2022-12-01,5.0,Spain
Airport Hotel,Very Good,2022-11-01,4.0,Spain
Airport Hotel,su ubicación la cama,2022-12-01,5.0,Ecuador
Airport Hotel,"Parqueo y ubicación las instalaciones deben mejorar porque me gusta llegar ahí por su cercanía al aeropuerto, lastimosamente no dan servicio de ids y vuelta al aeropuerto",2022-10-01,5.0,Ecuador
Airport Hotel,Very Good,2022-12-01,4.0,Ecuador
Airport Hotel,Pleasant,2022-11-01,3.0,Netherlands
Airport Hotel,Very Good,2022-11-01,4.0,United States of America
Airport Hotel,"Сніданок чудовий. В оголошені не було обговорено, що номер без вікна. Попросили, щоб надали інший такий же, сказали доплатити 20$ .Покоївка через деякий час прийшла і відвела в інший за таку ж плату. Але настрій зіпсований. Номер настільки маленький, що отримали травму коліна.",2022-11-01,2.5,Ecuador
Airport Hotel,"Needed more lighting in room.
Good
",2022-11-01,3.5,United States of America
Airport Hotel,"Zimmer ging zum Lichtschacht, hat uns jedoch nicht gestört, da wir planmäßig nur wenige Stunden dort geschlafen haben. Zimmer schön groß und sauber. Englischkenntnisse der Rezeption könnte besser sein.",2022-11-01,4.0,Germany
Airport Hotel,Good,2022-11-01,3.5,Germany
Airport Hotel,"The breakfast, the room, parking garage
Good
 The ligth bold in the bathroom it was broek. ,",2022-11-01,3.5,United States of America
Airport Hotel,Very Good,2022-11-01,4.0,Ecuador
Hotel Patrimonial by Greenfield,Wonderful,2022-11-01,4.5,Ecuador
Hotel Patrimonial by Greenfield,"Instalaciones la falta de resolución de los temas. cobraron extra casi 50 dólares a un huésped por una habitación sencilla, cuando habíamos reservado una doble para dos caballeros.",2022-12-01,3.5,Ecuador
Hotel Patrimonial by Greenfield,Exceptional,2022-12-01,5.0,Ecuador
Hotel Patrimonial by Greenfield,só não gostei do café da manha café da manhã fraco,2022-12-01,4.0,Brazil
Hotel Patrimonial by Greenfield,"Muy buen desayuno y el personal con muy buena disposición Se escuchan mucho los aviones de noche, el barrio no se ve muy seguro y las habitaciones no estaban del todo cómodas",2022-12-01,2.5,Chile
Hotel Patrimonial by Greenfield,"Las habitaciones, piscina, calidad precio Ya no hubo Desayuno buffet el lunes",2022-12-01,5.0,Ecuador
Hotel Patrimonial by Greenfield,"Veel leuke extra's zoals netflix op je kamer, gratis koffie en thee, shampoo en conditioner, zwembad en iets wat lijkt op een sauna. Er is maar kort op de dag zon op het zwembad, omdat het zwembad wordt omringt door de muren van het hotel.  Het hotel ligt op 10 minuten loop afstand van de malecon, maar er naar toe lopen wordt afgeraden, dus je moet alsnog een taxi nemen. Er is een sauna/turk stoombad, deze wordt wel warm, maar niet heet.",2022-12-01,3.0,Netherlands
Hotel Patrimonial by Greenfield,Very Good,2022-12-01,4.0,Ecuador
Hotel Patrimonial by Greenfield,"la limpieza de todo el hotel, muy agradable. Además tenían un tv gigante y colocaban los partidos del mundial. lo unico es que no hay restaurantes tan cerca, toca caminar casi 6 o más calles, pero la caminada también era agradable.",2022-12-01,5.0,Colombia
Hotel Patrimonial by Greenfield,"The city centre was only a couple of minutes walk away
Very Good
",2022-12-01,4.0,Ireland
Hotel Patrimonial by Greenfield,Wonderful,2022-12-01,4.5,Ecuador
Hotel Patrimonial by Greenfield,"Buen precio y ubicación, las chicas de la recepción súper amables el restaurante malo, difícil trabajar ahí, no tienen tomacorrientes bien ubicados para hacerlo",2022-10-01,4.0,Ecuador
Hotel Patrimonial by Greenfield,Exceptional,2022-12-01,5.0,Ecuador
Hotel Patrimonial by Greenfield,Excelente desayuno y ubicación. Nada..todo excelente,2022-12-01,4.5,Ecuador
Hotel Patrimonial by Greenfield,Exceptional,2022-12-01,5.0,Ecuador
Hotel Patrimonial by Greenfield,Exceptional,2022-12-01,5.0,Ecuador
Hotel Patrimonial by Greenfield,Exceptional,2022-12-01,5.0,Peru
Hotel Patrimonial by Greenfield,Very Good,2022-11-01,4.0,Colombia
Hotel Patrimonial by Greenfield,"Lindo lugar, excelente habiente el de la piscina, varios salones de eventos, solo tomar en consideración el agua caliente. Hay que esperar demasiado para que salga.",2022-12-01,4.0,Ecuador
Hotel Patrimonial by Greenfield,Piscina La recepción,2022-12-01,4.0,
YU! Smarthotels,Exceptional,2022-10-01,5.0,Germany
YU! Smarthotels,Exceptional,2022-11-01,5.0,Ecuador
YU! Smarthotels,Good,2022-11-01,3.5,Brazil
YU! Smarthotels,Ubicación  y tiene garaje Las sábanas sucias o percudidas son,2022-12-01,3.5,Ecuador
YU! Smarthotels,La limpieza Se demoran en abrir la puerta y en Guayaquil eso puede ser peligroso,2022-12-01,4.5,Ecuador
YU! Smarthotels,Very Good,2022-12-01,4.0,Peru
YU! Smarthotels,Very Good,2022-12-01,4.0,Ecuador
YU! Smarthotels,Wonderful,2022-12-01,4.5,Peru
YU! Smarthotels,Wonderful,2022-12-01,4.5,Ecuador
YU! Smarthotels,Wonderful,2022-12-01,4.5,Peru
YU! Smarthotels,Exceptional,2022-11-01,5.0,Ecuador
YU! Smarthotels,Exceptional,2022-12-01,5.0,Ecuador
YU! Smarthotels,La ubicación y limpieza La habitación era muy pequeña,2022-12-01,4.0,Spain
YU! Smarthotels,"LOS CHICOS DE RECEPCION 100%, LA HABITACION ES CONFORTABLE, LA CAMA SUPER GRANDE Y COMODA PERFECTA PARA DESCANSAR. ES TIPO ESTUDIO Y ESTO LO HACE SER UN HOTEL SMARTH Y PRACTICO EN TODO SENTIDO. CUENTA CON PARKING GRATIS. TODO ESTUVO SUPER.",2022-12-01,4.5,Venezuela
YU! Smarthotels,Wonderful,2022-12-01,4.5,United States of America
YU! Smarthotels,Wonderful,2022-12-01,4.5,Ecuador
YU! Smarthotels,ubicación,2022-09-01,4.0,Ecuador
YU! Smarthotels,Exceptional,2022-11-01,5.0,Ecuador
YU! Smarthotels,"la ubicación, la limpieza y la relación calidad precio el acceso al parqueadero",2022-11-01,4.5,Ecuador
YU! Smarthotels,"The good working aircondition.
Good for few nights
 The Bed ! It is ennormus, high ,not functional! It is difficult to get on it and very difficult get out, change position also if you are two.It take whole the place of the room.It remains only about 1 meter so you have not space to left your luggage.There is not place to hang your clouds.",2022-11-01,2.0,Greece
DC Suites Aeropuerto,Exceptional,2022-12-01,5.0,Netherlands
DC Suites Aeropuerto,"Hotel representative reconfirmed the reservations in advance
Exceptional
",2022-11-01,5.0,United States of America
DC Suites Aeropuerto,"The hotel representative reconfirmed my reservation in advance.
Exceptional
",2022-12-01,5.0,United States of America
DC Suites Aeropuerto,Exceptional,2022-12-01,5.0,Colombia
DC Suites Aeropuerto,En las fotos parece moderno pero por dentro es antiguo. Se oia mucho ruido,2022-12-01,2.5,Spain
DC Suites Aeropuerto,Terrific location close to the airport and very inexpensive.  Main problem is lack of hot water.,2022-12-01,2.0,United States of America
DC Suites Aeropuerto,Good,2022-12-01,3.5,Italy
DC Suites Aeropuerto,"super clean and very updated. Staff was extremely helpful! very close to airport and they had a cheep 5$ shuttle to the airport which was very convenient. Extremely comfortable pillows and bed, had an incredible sleep!
only stayed for a short period of time but would definitely reccomend. great Value for your money
 no dislikes, everything was perfect.",2022-12-01,5.0,Canada
DC Suites Aeropuerto,Very Good,2022-12-01,4.0,United States of America
DC Suites Aeropuerto,El servicio del personal y la limpieza de la habitación La calle de ingreso es un poco incomoda,2022-12-01,5.0,Ecuador
DC Suites Aeropuerto,Wonderful,2022-12-01,4.5,Canada
DC Suites Aeropuerto,Excelente!!,2022-12-01,4.5,Spain
DC Suites Aeropuerto,"La ubicación, muy cerca del aeropuerto ideal para hacer turismo por el centro de Guayaquil. Las personas de la recepción son muy amables y atentos, las habitaciones son muy cómodas.",2022-12-01,5.0,Spain
DC Suites Aeropuerto,Wonderful,2022-11-01,4.5,Ecuador
DC Suites Aeropuerto,"La habitación espaciosa con aire acondionado.
Baño amplio. Nada",2022-11-01,4.5,Chile
DC Suites Aeropuerto,Good,2022-10-01,3.5,United States of America
DC Suites Aeropuerto,"Hostel simples, mas limpo e ao lado do aeroporto. Mais bonito nas fotos que pessoalmente.",2022-11-01,3.5,Brazil
DC Suites Aeropuerto,Wonderful,2022-11-01,4.5,
DC Suites Aeropuerto,Exceptional,2022-10-01,5.0,Ecuador
DC Suites Aeropuerto,Very Good,2022-11-01,4.0,United States of America
Luxva Hotel Boutique,la privacidad y las instalaciones todo estuvo perfecto,2022-12-01,4.5,Ecuador
Luxva Hotel Boutique,Wonderful,2022-12-01,4.5,Ecuador
Luxva Hotel Boutique,Very Good,2022-12-01,4.0,United Kingdom
Luxva Hotel Boutique,"Los espacios exteriores, el parking, el desayuno, la decoración, la amabilidad de los trabajadores, la ubicación. Muy recomendable. 
Un paraíso en medio de la ciudad.",2022-12-01,5.0,Spain
Luxva Hotel Boutique,Good,2022-11-01,3.5,Ecuador
Luxva Hotel Boutique,Exceptional,2022-11-01,5.0,Ecuador
Luxva Hotel Boutique,la limpieza El desayuno,2022-11-01,4.0,Ecuador
Luxva Hotel Boutique,el dormitorio La piscina estaba sucia,2022-11-01,5.0,United States of America
Luxva Hotel Boutique,Todo excelente,2022-11-01,5.0,Ecuador
Luxva Hotel Boutique,Very Good,2022-11-01,4.0,Czech Republic
Luxva Hotel Boutique,Es muy confortable.,2022-11-01,4.5,Ecuador
Luxva Hotel Boutique,Very Good,2022-11-01,4.0,Israel
Luxva Hotel Boutique,"This hotel was perfect. The rom was clean and so nice. The staff was very helpful. I really likes it because it very more private than others hotel in Ecuador.
perfect.
",2022-11-01,5.0,Sweden
Luxva Hotel Boutique,Exceptional,2022-11-01,5.0,United Kingdom
Luxva Hotel Boutique,limpieza todo ok,2022-10-01,5.0,Ecuador
Luxva Hotel Boutique,"Lugar calmo, silencioso e com quarto bem grande e confortável. Não tinha janela no quarto, mas no geral tudo muito bom.",2022-10-01,4.0,Brazil
Luxva Hotel Boutique,Very Good,2022-10-01,4.0,South Korea
Luxva Hotel Boutique,"La ubicación, seguridad Desayuno muy básico",2022-09-01,4.0,Ecuador
Luxva Hotel Boutique,Las instalaciones son bonitas. Se fue la luz en dos ocasiones. El desayuno debe ser más variado. La señal de tv también se fue.,2022-10-01,4.5,Ecuador
Luxva Hotel Boutique,Very Good,2022-10-01,4.0,Brazil
Cedros Inn Boutique Hotel,Exceptional,2022-12-01,5.0,Ecuador
Cedros Inn Boutique Hotel,"La habitación espaciosa, el baño impecable, el personal muy amable, la cama confortable. Sin duda volvería! La luz del frente del hotel entra a la habitación. Quizá una cortina que cubra mejor los lados de la ventana ayuda a aumentar la comodidad de la habitación para dormir.",2022-12-01,4.5,Ecuador
Cedros Inn Boutique Hotel,Exceptional,2022-11-01,5.0,Ecuador
Cedros Inn Boutique Hotel,Exceptional,2022-12-01,5.0,Ecuador
Cedros Inn Boutique Hotel,Exceptional,2022-10-01,5.0,Ecuador
Cedros Inn Boutique Hotel,Exceptional,2022-11-01,5.0,Ecuador
Cedros Inn Boutique Hotel,"La ubicación. La limpieza de la habitación, soy cliente frecuente, y no me encontré satisfecho con la limpieza de la habitación, ya es la 2da estadía, que me sucede lo mismo.",2022-11-01,1.0,Ecuador
Cedros Inn Boutique Hotel,Exceptional,2022-11-01,5.0,Ecuador
Cedros Inn Boutique Hotel,Exceptional,2022-11-01,5.0,Ecuador
Cedros Inn Boutique Hotel,Fair,2022-09-01,2.5,United States of America
Cedros Inn Boutique Hotel,Very Good,2022-10-01,4.0,Brazil
Cedros Inn Boutique Hotel,Very Good,2022-10-01,4.0,Brazil
Cedros Inn Boutique Hotel,localização tamanho do quarto,2022-11-01,4.0,Brazil
Cedros Inn Boutique Hotel,"parking right outside the hotel...
can be a bit of a hit or miss but I think with the current administration things will improve !
 there was no water in the area , so getting up early and not being able to have shower for sure is a bad vibe , however thanks to the very helpful receptionist Milena and the very attentive administrator Gonzalo they had a water truck sent over and resolved the issue by mid morning ... thanks guys 👍",2022-11-01,2.5,Ecuador
Cedros Inn Boutique Hotel,"No hubo desayuno, a pesar d que en booking estaba reserva con desayuno, el recepcionista dijo que conviene reservar directamente con el hotel, previamente busque en la pagina del hotel pero estaba mas costoso No había jabón en la habitación (solo jabón liquido), el baño necesita un mantenimiento completo, cuando se usa la ducha se inunda todo el baño, no había agua caliente",2022-11-01,0.5,Ecuador
